Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
propsHelper = new propertyservice.Properties_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 22:55:31,15-05-2026 22:55:31,0.004s,PASSED
try,Edge Chromium 148.0.3967.54,,,15-05-2026 22:55:31,15-05-2026 22:55:41,9.960s,PASSED
Finally,Edge Chromium 148.0.3967.54,,,15-05-2026 22:55:41,15-05-2026 22:55:42,0.975s,PASSED
,,,,,,,
Test Cases/PropertyService/RentPage/TC_PROP_011_Browse_Rent_Page,Edge Chromium 148.0.3967.54,Verify user can browse properties on Rent page,,15-05-2026 22:55:42,15-05-2026 22:56:02,20.417s,PASSED
propsHelper = new propertyservice.Properties_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 22:55:42,15-05-2026 22:55:42,0.000s,PASSED
try,Edge Chromium 148.0.3967.54,,,15-05-2026 22:55:42,15-05-2026 22:56:01,19.200s,PASSED
Finally,Edge Chromium 148.0.3967.54,,,15-05-2026 22:56:01,15-05-2026 22:56:02,1.182s,PASSED
,,,,,,,
Test Cases/PropertyService/RentPage/TC_PROP_012_Search_Rent_Page,Edge Chromium 148.0.3967.54,Verify user can search properties on Rent page,,15-05-2026 22:56:02,15-05-2026 22:56:27,24.599s,PASSED
propsHelper = new propertyservice.Properties_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 22:56:02,15-05-2026 22:56:02,0.002s,PASSED
try,Edge Chromium 148.0.3967.54,,,15-05-2026 22:56:02,15-05-2026 22:56:26,24.017s,PASSED
Finally,Edge Chromium 148.0.3967.54,,,15-05-2026 22:56:26,15-05-2026 22:56:27,0.516s,PASSED
,,,,,,,
Test Cases/PropertyService/RentPage/TC_PROP_013_Rent_Filters,Edge Chromium 148.0.3967.54,Verify filters work on Rent page,,15-05-2026 22:56:27,15-05-2026 22:56:52,24.785s,PASSED
propsHelper = new propertyservice.Properties_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 22:56:27,15-05-2026 22:56:27,0.003s,PASSED
try,Edge Chromium 148.0.3967.54,,,15-05-2026 22:56:27,15-05-2026 22:56:51,24.293s,PASSED
Finally,Edge Chromium 148.0.3967.54,,,15-05-2026 22:56:51,15-05-2026 22:56:52,0.406s,PASSED
,,,,,,,
Test Cases/PropertyService/RentPage/TC_PROP_014_Rent_Pagination,Edge Chromium 148.0.3967.54,Verify pagination works on Rent page,,15-05-2026 22:56:52,15-05-2026 22:57:17,25.212s,PASSED
propsHelper = new propertyservice.Properties_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 22:56:52,15-05-2026 22:56:52,0.001s,PASSED
try,Edge Chromium 148.0.3967.54,,,15-05-2026 22:56:52,15-05-2026 22:57:16,24.523s,PASSED
Finally,Edge Chromium 148.0.3967.54,,,15-05-2026 22:57:16,15-05-2026 22:57:17,0.594s,PASSED
,,,,,,,
Test Cases/PropertyService/RentPage/TC_PROP_015_Rent_View_Details,Edge Chromium 148.0.3967.54,Verify clicking View Details from Rent page,,15-05-2026 22:57:17,15-05-2026 22:57:38,21.276s,PASSED
propsHelper = new propertyservice.Properties_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 22:57:17,15-05-2026 22:57:17,0.003s,PASSED
detailHelper = new propertyservice.PropertyDetail_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 22:57:17,15-05-2026 22:57:17,0.000s,PASSED
try,Edge Chromium 148.0.3967.54,,,15-05-2026 22:57:17,15-05-2026 22:57:38,20.781s,PASSED
Finally,Edge Chromium 148.0.3967.54,,,15-05-2026 22:57:38,15-05-2026 22:57:38,0.396s,PASSED
,,,,,,,
Test Cases/PropertyService/SellPage/TC_PROP_016_Sell_Requires_Login,Edge Chromium 148.0.3967.54,Verify Sell page requires user to be logged in,,15-05-2026 22:57:38,15-05-2026 22:57:41,2.765s,PASSED
sellHelper = new propertyservice.Sell_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 22:57:38,15-05-2026 22:57:38,0.015s,PASSED
try,Edge Chromium 148.0.3967.54,,,15-05-2026 22:57:38,15-05-2026 22:57:41,2.447s,PASSED
Finally,Edge Chromium 148.0.3967.54,,,15-05-2026 22:57:41,15-05-2026 22:57:41,0.217s,PASSED
,,,,,,,
Test Cases/PropertyService/SellPage/TC_PROP_017_Create_Property_Valid,Edge Chromium 148.0.3967.54,Verify creating property with valid data,,15-05-2026 22:57:41,15-05-2026 22:58:01,19.508s,FAILED
loginHelper = new authentication.Login_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 22:57:41,15-05-2026 22:57:41,0.010s,PASSED
sellHelper = new propertyservice.Sell_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 22:57:41,15-05-2026 22:57:41,0.005s,PASSED
try,Edge Chromium 148.0.3967.54,,,15-05-2026 22:57:41,15-05-2026 22:58:00,18.885s,FAILED
catch (Exception e),Edge Chromium 148.0.3967.54,,,15-05-2026 22:58:00,15-05-2026 22:58:00,0.004s,PASSED
Finally,Edge Chromium 148.0.3967.54,,,15-05-2026 22:58:00,15-05-2026 22:58:01,0.490s,PASSED
,,,,,,,
Test Cases/PropertyService/SellPage/TC_PROP_018_Missing_Fields,Edge Chromium 148.0.3967.54,Verify error when creating property with missing fields,,15-05-2026 22:58:01,15-05-2026 22:58:17,15.960s,PASSED
loginHelper = new authentication.Login_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 22:58:01,15-05-2026 22:58:01,0.003s,PASSED
sellHelper = new propertyservice.Sell_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 22:58:01,15-05-2026 22:58:01,0.000s,PASSED
try,Edge Chromium 148.0.3967.54,,,15-05-2026 22:58:01,15-05-2026 22:58:15,14.850s,PASSED
Finally,Edge Chromium 148.0.3967.54,,,15-05-2026 22:58:15,15-05-2026 22:58:17,1.030s,PASSED
,,,,,,,
Test Cases/PropertyService/SellPage/TC_PROP_019_Form_Navigation,Edge Chromium 148.0.3967.54,Verify form navigation (Next/Back buttons),,15-05-2026 22:58:17,15-05-2026 22:58:37,20.230s,FAILED
loginHelper = new authentication.Login_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 22:58:17,15-05-2026 22:58:17,0.000s,PASSED
sellHelper = new propertyservice.Sell_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 22:58:17,15-05-2026 22:58:17,0.007s,PASSED
try,Edge Chromium 148.0.3967.54,,,15-05-2026 22:58:17,15-05-2026 22:58:36,19.777s,FAILED
catch (Exception e),Edge Chromium 148.0.3967.54,,,15-05-2026 22:58:36,15-05-2026 22:58:36,0.006s,PASSED
Finally,Edge Chromium 148.0.3967.54,,,15-05-2026 22:58:36,15-05-2026 22:58:37,0.330s,PASSED
,,,,,,,
Test Cases/PropertyService/SellPage/TC_PROP_020_Listing_Type_Sale,Edge Chromium 148.0.3967.54,Verify selecting Sale listing type,,15-05-2026 22:58:37,15-05-2026 22:58:51,14.398s,PASSED
loginHelper = new authentication.Login_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 22:58:37,15-05-2026 22:58:37,0.000s,PASSED
sellHelper = new propertyservice.Sell_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 22:58:37,15-05-2026 22:58:37,0.001s,PASSED
try,Edge Chromium 148.0.3967.54,,,15-05-2026 22:58:37,15-05-2026 22:58:51,13.869s,PASSED
Finally,Edge Chromium 148.0.3967.54,,,15-05-2026 22:58:51,15-05-2026 22:58:51,0.461s,PASSED
,,,,,,,
Test Cases/PropertyService/SellPage/TC_PROP_021_Listing_Type_Rent,Edge Chromium 148.0.3967.54,Verify selecting Rent listing type,,15-05-2026 22:58:51,15-05-2026 22:59:05,13.749s,PASSED
loginHelper = new authentication.Login_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 22:58:51,15-05-2026 22:58:51,0.001s,PASSED
sellHelper = new propertyservice.Sell_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 22:58:51,15-05-2026 22:58:51,0.001s,PASSED
try,Edge Chromium 148.0.3967.54,,,15-05-2026 22:58:51,15-05-2026 22:59:05,13.380s,PASSED
Finally,Edge Chromium 148.0.3967.54,,,15-05-2026 22:59:05,15-05-2026 22:59:05,0.316s,PASSED
,,,,,,,
Test Cases/PropertyService/SellPage/TC_PROP_022_Property_Types,Edge Chromium 148.0.3967.54,Verify selecting different property types,,15-05-2026 22:59:05,15-05-2026 22:59:21,16.273s,PASSED
loginHelper = new authentication.Login_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 22:59:05,15-05-2026 22:59:05,0.000s,PASSED
sellHelper = new propertyservice.Sell_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 22:59:05,15-05-2026 22:59:05,0.000s,PASSED
try,Edge Chromium 148.0.3967.54,,,15-05-2026 22:59:05,15-05-2026 22:59:21,15.862s,PASSED
Finally,Edge Chromium 148.0.3967.54,,,15-05-2026 22:59:21,15-05-2026 22:59:21,0.346s,PASSED
,,,,,,,
Test Cases/PropertyService/SellPage/TC_PROP_023_Invalid_Price,Edge Chromium 148.0.3967.54,Verify error when entering invalid price,,15-05-2026 22:59:21,15-05-2026 22:59:41,19.550s,FAILED
loginHelper = new authentication.Login_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 22:59:21,15-05-2026 22:59:21,0.002s,PASSED
sellHelper = new propertyservice.Sell_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 22:59:21,15-05-2026 22:59:21,0.000s,PASSED
try,Edge Chromium 148.0.3967.54,,,15-05-2026 22:59:21,15-05-2026 22:59:40,19.122s,FAILED
catch (Exception e),Edge Chromium 148.0.3967.54,,,15-05-2026 22:59:40,15-05-2026 22:59:40,0.000s,PASSED
Finally,Edge Chromium 148.0.3967.54,,,15-05-2026 22:59:40,15-05-2026 22:59:41,0.334s,PASSED
,,,,,,,
Test Cases/PropertyService/PropertyDetailPage/TC_PROP_024_Detail_Display,Edge Chromium 148.0.3967.54,Verify property detail page displays correctly,,15-05-2026 22:59:41,15-05-2026 22:59:47,6.589s,PASSED
propsHelper = new propertyservice.Properties_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 22:59:41,15-05-2026 22:59:41,0.001s,PASSED
detailHelper = new propertyservice.PropertyDetail_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 22:59:41,15-05-2026 22:59:41,0.001s,PASSED
try,Edge Chromium 148.0.3967.54,,,15-05-2026 22:59:41,15-05-2026 22:59:47,6.163s,PASSED
Finally,Edge Chromium 148.0.3967.54,,,15-05-2026 22:59:47,15-05-2026 22:59:47,0.368s,PASSED
,,,,,,,
Test Cases/PropertyService/PropertyDetailPage/TC_PROP_025_Contact_Agent,Edge Chromium 148.0.3967.54,Verify Contact Agent button works,,15-05-2026 22:59:47,15-05-2026 22:59:55,7.848s,PASSED
propsHelper = new propertyservice.Properties_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 22:59:47,15-05-2026 22:59:47,0.009s,PASSED
