Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"verifyMatch(currentLastName, originalLastName, false)",Chrome 143.0.7499.170,,,09-01-2026 19:13:25,09-01-2026 19:13:25,0.005s,PASSED
closeBrowser(),Chrome 143.0.7499.170,,,09-01-2026 19:13:25,09-01-2026 19:13:26,0.268s,PASSED
,,,,,,,
Test Cases/Profile/Validation/TC_PROF_VAL1_EmptyFirstName,Chrome 143.0.7499.170,Validation: Attempt to save with empty first name,"profile,validation,negative",09-01-2026 19:13:26,09-01-2026 19:14:09,42.916s,PASSED
profileKW = new profile.Profile_Keywords(),Chrome 143.0.7499.170,,,09-01-2026 19:13:26,09-01-2026 19:13:26,0.002s,PASSED
profileKW.loginAndNavigateToProfile(),Chrome 143.0.7499.170,,,09-01-2026 19:13:26,09-01-2026 19:13:46,20.735s,PASSED
"profileKW.fillFirstName("""")",Chrome 143.0.7499.170,,,09-01-2026 19:13:46,09-01-2026 19:13:48,1.034s,PASSED
profileKW.clickSaveChanges(),Chrome 143.0.7499.170,,,09-01-2026 19:13:48,09-01-2026 19:13:50,2.414s,PASSED
delay(2),Chrome 143.0.7499.170,,,09-01-2026 19:13:50,09-01-2026 19:13:52,2.023s,PASSED
profileKW.restoreOriginalProfile(),Chrome 143.0.7499.170,,,09-01-2026 19:13:52,09-01-2026 19:14:08,16.408s,PASSED
closeBrowser(),Chrome 143.0.7499.170,,,09-01-2026 19:14:08,09-01-2026 19:14:09,0.261s,PASSED
,,,,,,,
Test Cases/Profile/Validation/TC_PROF_VAL2_EmptyLastName,Chrome 143.0.7499.170,Validation: Attempt to save with empty last name,"profile,validation,negative",09-01-2026 19:14:09,09-01-2026 19:14:51,42.733s,PASSED
profileKW = new profile.Profile_Keywords(),Chrome 143.0.7499.170,,,09-01-2026 19:14:09,09-01-2026 19:14:09,0.001s,PASSED
profileKW.loginAndNavigateToProfile(),Chrome 143.0.7499.170,,,09-01-2026 19:14:09,09-01-2026 19:14:29,20.377s,PASSED
"profileKW.fillLastName("""")",Chrome 143.0.7499.170,,,09-01-2026 19:14:29,09-01-2026 19:14:30,1.062s,PASSED
