Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
detailHelper = new propertyservice.PropertyDetail_Keywords(),Chrome 143.0.7499.170,,,09-01-2026 19:17:46,09-01-2026 19:17:46,0.002s,PASSED
try,Chrome 143.0.7499.170,,,09-01-2026 19:17:46,09-01-2026 19:17:59,12.960s,PASSED
Finally,Chrome 143.0.7499.170,,,09-01-2026 19:17:59,09-01-2026 19:18:00,1.793s,PASSED
,,,,,,,
Test Cases/PropertyService/PropertyDetailPage/TC_PROP_009_Image_Gallery_Navigation,Chrome 143.0.7499.170,Verify that image gallery thumbnails work on property detail page,,09-01-2026 19:18:00,09-01-2026 19:18:10,9.543s,PASSED
"openBrowser("""")",Chrome 143.0.7499.170,,,09-01-2026 19:18:01,09-01-2026 19:18:02,1.412s,PASSED
propsHelper = new propertyservice.Properties_Keywords(),Chrome 143.0.7499.170,,,09-01-2026 19:18:02,09-01-2026 19:18:02,0.002s,PASSED
detailHelper = new propertyservice.PropertyDetail_Keywords(),Chrome 143.0.7499.170,,,09-01-2026 19:18:02,09-01-2026 19:18:02,0.001s,PASSED
try,Chrome 143.0.7499.170,,,09-01-2026 19:18:02,09-01-2026 19:18:08,6.327s,PASSED
Finally,Chrome 143.0.7499.170,,,09-01-2026 19:18:08,09-01-2026 19:18:10,1.746s,PASSED
,,,,,,,
Test Cases/PropertyService/PropertyDetailPage/TC_PROP_010_Back_Button_Navigation,Chrome 143.0.7499.170,Verify that Back button navigates back to properties list,,09-01-2026 19:18:10,09-01-2026 19:18:19,8.928s,PASSED
"openBrowser("""")",Chrome 143.0.7499.170,,,09-01-2026 19:18:10,09-01-2026 19:18:12,1.439s,PASSED
propsHelper = new propertyservice.Properties_Keywords(),Chrome 143.0.7499.170,,,09-01-2026 19:18:12,09-01-2026 19:18:12,0.001s,PASSED
detailHelper = new propertyservice.PropertyDetail_Keywords(),Chrome 143.0.7499.170,,,09-01-2026 19:18:12,09-01-2026 19:18:12,0.001s,PASSED
try,Chrome 143.0.7499.170,,,09-01-2026 19:18:12,09-01-2026 19:18:19,7.159s,PASSED
Finally,Chrome 143.0.7499.170,,,09-01-2026 19:18:19,09-01-2026 19:18:19,0.274s,PASSED
,,,,,,,
Test Cases/PropertyService/PropertiesPage/TC_PROP_011_Combined_Filters,Chrome 143.0.7499.170,Verify that combining multiple filters works correctly,,09-01-2026 19:18:19,09-01-2026 19:18:34,14.769s,PASSED
"openBrowser("""")",Chrome 143.0.7499.170,,,09-01-2026 19:18:19,09-01-2026 19:18:20,1.438s,PASSED
propsHelper = new propertyservice.Properties_Keywords(),Chrome 143.0.7499.170,,,09-01-2026 19:18:20,09-01-2026 19:18:20,0.001s,PASSED
try,Chrome 143.0.7499.170,,,09-01-2026 19:18:20,09-01-2026 19:18:33,13.033s,PASSED
Finally,Chrome 143.0.7499.170,,,09-01-2026 19:18:33,09-01-2026 19:18:34,0.253s,PASSED
,,,,,,,
Test Cases/PropertyService/PropertiesPage/TC_PROP_012_Clear_Filters,Chrome 143.0.7499.170,Verify that clearing all filters resets the property list,,09-01-2026 19:18:34,09-01-2026 19:18:49,15.279s,PASSED
"openBrowser("""")",Chrome 143.0.7499.170,,,09-01-2026 19:18:34,09-01-2026 19:18:35,1.449s,PASSED
propsHelper = new propertyservice.Properties_Keywords(),Chrome 143.0.7499.170,,,09-01-2026 19:18:35,09-01-2026 19:18:35,0.002s,PASSED
try,Chrome 143.0.7499.170,,,09-01-2026 19:18:35,09-01-2026 19:18:49,13.351s,PASSED
Finally,Chrome 143.0.7499.170,,,09-01-2026 19:18:49,09-01-2026 19:18:49,0.429s,PASSED
