Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Finally,Edge Chromium 148.0.3967.54,,,15-05-2026 22:59:26,15-05-2026 22:59:26,0.337s,PASSED
,,,,,,,
Test Cases/Agent/Update/TC_AGENT_009_Update_Agent_Empty_Name,Edge Chromium 148.0.3967.54,Verify that updating an agent with empty name returns an error,,15-05-2026 22:59:26,15-05-2026 22:59:56,29.508s,PASSED
Browser_Keywords().openBrowserWithFallback(),Edge Chromium 148.0.3967.54,,,15-05-2026 22:59:27,15-05-2026 22:59:27,0.862s,PASSED
agentHelper = new agent.Agent_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 22:59:27,15-05-2026 22:59:27,0.010s,PASSED
loginHelper = new authentication.Login_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 22:59:27,15-05-2026 22:59:27,0.006s,PASSED
try,Edge Chromium 148.0.3967.54,,,15-05-2026 22:59:27,15-05-2026 22:59:51,23.746s,PASSED
Finally,Edge Chromium 148.0.3967.54,,,15-05-2026 22:59:51,15-05-2026 22:59:56,4.755s,PASSED
,,,,,,,
Test Cases/Agent/Delete/TC_AGENT_011_Delete_Agent_Valid,Edge Chromium 148.0.3967.54,Verify that an agent can be deleted successfully,,15-05-2026 22:59:56,15-05-2026 23:01:10,1m - 13.642s,FAILED
Browser_Keywords().openBrowserWithFallback(),Edge Chromium 148.0.3967.54,,,15-05-2026 22:59:56,15-05-2026 22:59:57,0.758s,PASSED
agentHelper = new agent.Agent_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 22:59:57,15-05-2026 22:59:57,0.004s,PASSED
loginHelper = new authentication.Login_Keywords(),Edge Chromium 148.0.3967.54,,,15-05-2026 22:59:57,15-05-2026 22:59:57,0.001s,PASSED
try,Edge Chromium 148.0.3967.54,,,15-05-2026 22:59:57,15-05-2026 23:01:09,1m - 12.580s,PASSED
Finally,Edge Chromium 148.0.3967.54,,,15-05-2026 23:01:09,15-05-2026 23:01:10,0.236s,FAILED
